Model,IndCentRatio,MinABSSurvCoef,AvgABSSurvCoef,MinNegSigRate,AvgNegSigRate,MinABSGeCohD,AvgABSGeCohD,NormIndCentRatio,NormMinABSSurvCoef,NormAvgABSSurvCoef,NormMinNegSigRate,NormAvgNegSigRate,NormMinABSGeCohD,NormAvgABSGeCohD,Metrics,MaxSurvpVal
M06_RCFR_AC_W10_S1_Epo05.hdf5,0.7985611510791367,0.0434581695727139,0.2289351994181977,0.0,0.0,0.0820511762036151,0.1147282634779149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.859
M06_RCFR_AC_W10_S2_Epo05.hdf5,0.7985611510791367,0.0434581695727139,0.2289351994181977,0.0,0.0,0.0820511762036151,0.1147282634779149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.859
