Model,IndCentRatio,MinABSSurvCoef,AvgABSSurvCoef,MinPosSigRate,AvgPosSigRate,MinABSGeCohD,AvgABSGeCohD,NormIndCentRatio,NormMinABSSurvCoef,NormAvgABSSurvCoef,NormMinPosSigRate,NormAvgPosSigRate,NormMinABSGeCohD,NormAvgABSGeCohD,Metrics,MaxSurvpVal
M06_RCFR_AC_W1_S2_Epo17.hdf5,0.3043478260869565,1.261258483211286,2.7730755213521525,0.1073446327683615,0.2853107344632768,0.1417524613506376,0.1929638844739825,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.001
M06_RCFR_AC_W1_S1_Epo20.hdf5,0.2711864406779661,1.7067967047221335,2.726902983323508,0.1912751677852349,0.4135906040268456,0.1509146728146041,0.2421842351021687,0.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0
