Model,IndCentRatio,MinABSSurvCoef,AvgABSSurvCoef,MinNegSigRate,AvgNegSigRate,MinABSGeCohD,AvgABSGeCohD,NormIndCentRatio,NormMinABSSurvCoef,NormAvgABSSurvCoef,NormMinNegSigRate,NormAvgNegSigRate,NormMinABSGeCohD,NormAvgABSGeCohD,Metrics,MaxSurvpVal
M03_RCFR_S1_Epo20.hdf5,0.4285714285714285,2.9906634222020965,4.167200617063722,0.0,0.0138157894736842,0.1319675327759116,0.1526364619444186,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
M03_RCFR_S2_Epo22.hdf5,0.3888888888888889,3.0452314145955373,4.220828516526082,0.0,0.008485639686684,0.1336160106093239,0.1716936633146503,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0
