Model,AvgtPRate,AvgtAdjPRate,MintAdjPRate,AvgABSGeCohD,MinABSGeCohD,AvgABSSurvCoef,MinABSSurvCoef,AvgSurvpVal,MaxSurvpVal,NegExpAvgSurvpVal,NegExpMinSurvpVal,AvgNegSigRate,MinNegSigRate,AvgPosSigRate,MinPosSigRate,IndCentRatio,GroupM,EpNum
M03_RCFR_S1_Epo01.hdf5,0.1285,0.0,0.0,0.513688884588946,0.260345690153545,8.183343175990125,1e-07,0.884,1.0,0.4131270938782182,0.36787944117144233,0.0,0.0,0.0,0.0,0.42857142857142855,1,1
M03_RCFR_S1_Epo02.hdf5,0.129,0.0,0.0,0.5149535008078241,0.2595734073658988,8.183343175990125,1e-07,0.884,1.0,0.4131270938782182,0.36787944117144233,0.0,0.0,0.0,0.0,0.42857142857142855,1,2
M03_RCFR_S1_Epo03.hdf5,0.129,0.0,0.0,0.5153508590289497,0.25962846866454514,8.183343175990125,1e-07,0.884,1.0,0.4131270938782182,0.36787944117144233,0.0,0.0,0.0,0.0,0.42857142857142855,1,3
M03_RCFR_S1_Epo04.hdf5,0.129,0.0,0.0,0.5153508590289497,0.25962846866454514,8.183343175990125,1e-07,0.884,1.0,0.4131270938782182,0.36787944117144233,0.0,0.0,0.0,0.0,0.42857142857142855,1,4
M03_RCFR_S1_Epo05.hdf5,0.128,0.0,0.0,0.5156988357414513,0.25949518466468313,8.183343175990125,1e-07,0.884,1.0,0.4131270938782182,0.36787944117144233,0.0,0.0,0.0,0.0,0.42857142857142855,1,5
M03_RCFR_S1_Epo06.hdf5,0.1295,0.0,0.0,0.5157989186823001,0.25866277809605653,8.183343175990125,1e-07,0.884,1.0,0.4131270938782182,0.36787944117144233,0.0,0.0,0.0,0.0,0.42857142857142855,1,6
M03_RCFR_S1_Epo07.hdf5,0.1295,0.0,0.0,0.5157989186823001,0.25866277809605653,8.183343175990125,1e-07,0.884,1.0,0.4131270938782182,0.36787944117144233,0.0,0.0,0.0,0.0,0.42857142857142855,1,7
M03_RCFR_S1_Epo08.hdf5,0.1295,0.0,0.0,0.5157989186823001,0.25866277809605653,8.183343175990125,1e-07,0.884,1.0,0.4131270938782182,0.36787944117144233,0.0,0.0,0.0,0.0,0.42857142857142855,1,8
M03_RCFR_S1_Epo09.hdf5,0.1295,0.0,0.0,0.5159564264508198,0.25870098417126774,8.183343175990125,1e-07,0.884,1.0,0.4131270938782182,0.36787944117144233,0.0,0.0,0.0,0.0,0.42857142857142855,1,9
M03_RCFR_S1_Epo10.hdf5,0.13,0.0,0.0,0.5169919573228565,0.2605023293964995,8.183343175990125,1e-07,0.884,1.0,0.4131270938782182,0.36787944117144233,0.0,0.0,0.0,0.0,0.42857142857142855,1,10
