Model,AvgtPRate,AvgtAdjPRate,MintAdjPRate,AvgABSGeCohD,MinABSGeCohD,AvgABSSurvCoef,MinABSSurvCoef,AvgSurvpVal,MaxSurvpVal,NegExpAvgSurvpVal,NegExpMinSurvpVal,AvgNegSigRate,MinNegSigRate,AvgPosSigRate,MinPosSigRate,IndCentRatio,GroupM,EpNum
M01_CFR_S1_Epo01.hdf5,0.0284,0.0,0.0,0.05948113040971559,0.04858403348343217,0.19316830472740282,0.09326193597656166,0.32899999999999996,0.71,0.7196430167470754,0.4916441974609651,0.0,0.0,0.0,0.0,0.8136200716845878,1,1
M01_CFR_S1_Epo02.hdf5,0.1691,0.0002,0.0,0.09094205107177825,0.0631401597893868,0.11167814012994809,0.009878261841756554,0.66725,0.945,0.5131177130483918,0.38867957090175304,0.0,0.0,0.0002,0.0,0.7328767123287672,1,2
M01_CFR_S1_Epo03.hdf5,0.3829,0.2561,0.0,0.13880792165124972,0.08115589125043603,0.23087810705195524,0.01693517693241557,0.34525000000000006,0.913,0.7080433205094748,0.4013184609105419,0.2558,0.0,0.00030000000000000003,0.0,0.373134328358209,1,3
M01_CFR_S1_Epo04.hdf5,0.4951,0.3647,0.0288,0.20035919522109638,0.10938669022731928,0.3118163688386077,0.12381487971359499,0.23225,0.485,0.7927479115533586,0.6156971967642851,0.31220000000000003,0.0,0.0525,0.0,0.1794871794871795,1,4
M01_CFR_S1_Epo05.hdf5,0.5538000000000001,0.44620000000000004,0.0592,0.2288830070847923,0.12831297775993744,0.3346314133617635,0.2015580980257747,0.1965,0.255,0.8216013312952537,0.774916497961081,0.3476,0.0,0.0986,0.0,0.14092446448703494,1,5
M01_CFR_S1_Epo06.hdf5,0.521,0.39339999999999997,0.0,0.1977919804424452,0.11586449890051179,0.22849909785952144,0.116158423413453,0.30425,0.522,0.7376764242902092,0.593332695123052,0.3444,0.0,0.049,0.0,0.22916666666666666,1,6
M01_CFR_S1_Epo07.hdf5,0.5729,0.47340000000000004,0.092,0.2526537623804877,0.12781451991017165,0.3012783144862987,0.15476083094716658,0.2895,0.478,0.7486377929108913,0.620022196981994,0.3516,0.0004,0.1218,0.0,0.09767441860465116,1,7
M01_CFR_S1_Epo08.hdf5,0.6784,0.6346,0.5184,0.32590602443080097,0.18280091740627208,0.3296054282928197,0.08642035395707776,0.34275,0.682,0.709815643291141,0.5056047709396915,0.3724,0.0012,0.2622,0.0,0.060674157303370786,1,8
M01_CFR_S1_Epo09.hdf5,0.6106,0.5314,0.3384,0.3624552437133758,0.19924866028187857,0.15467757462272594,0.0584240551248772,0.584,0.935,0.5576632463197913,0.39258586553151836,0.0019,0.0004,0.5295,0.338,0.03056768558951965,1,9
M01_CFR_S1_Epo10.hdf5,0.4903,0.3528,0.244,0.39917425940436857,0.19968453596304786,0.6033643532964736,0.06282336327635453,0.3855,0.862,0.6801104959286406,0.42231660391334386,0.15710000000000002,0.0032,0.1957,0.0008,0.010706638115631691,1,10
M01_CFR_S1_Epo11.hdf5,0.34120000000000006,0.2084,0.1176,0.49600152903104533,0.2115698864326459,0.3115913618478662,1e-07,0.5680000000000001,1.0,0.5666576213822246,0.36787944117144233,0.058399999999999994,0.0012,0.15,0.0004,0.00425531914893617,1,11
M01_CFR_S1_Epo12.hdf5,0.2339,0.0688,0.0,,,0.6142295580156367,1e-07,0.5235,1.0,0.592443363246025,0.36787944117144233,0.033299999999999996,0.0,0.0355,0.0,0.0021231422505307855,1,12
M01_CFR_S1_Epo13.hdf5,0.0913,0.013600000000000001,0.0,,,4.203949773995817,1e-07,0.51475,1.0,0.5976499884403417,0.36787944117144233,0.0027,0.0,0.0109,0.0,0.0021231422505307855,1,13
M01_CFR_S1_Epo14.hdf5,0.09079999999999999,0.003,0.0,,,0.8990067745440485,1e-07,0.51475,1.0,0.5976499884403417,0.36787944117144233,0.0011,0.0,0.0019,0.0,0.0,1,14
M01_CFR_S1_Epo15.hdf5,0.10690000000000001,0.0114,0.0,,,3.297023072707356,1e-07,0.7535,1.0,0.4707161596790555,0.36787944117144233,0.0015,0.0,0.009899999999999999,0.0,0.0,1,15
