Model,AvgtPRate,AvgtAdjPRate,MintAdjPRate,AvgABSGeCohD,MinABSGeCohD,AvgABSSurvCoef,MinABSSurvCoef,AvgSurvpVal,MaxSurvpVal,NegExpAvgSurvpVal,NegExpMinSurvpVal,AvgNegSigRate,MinNegSigRate,AvgPosSigRate,MinPosSigRate,IndCentRatio,GroupM,EpNum
M02_RCFR_S1_Epo01.hdf5,0.04855555555555556,0.0,0.0,0.06406962757148792,0.05468731138202382,0.12778205918539837,0.07241037159640157,0.5275000000000001,0.621,0.5900783230268652,0.5374067620396636,0.0,0.0,0.0,0.0,0.7486033519553073,1,1
M02_RCFR_S1_Epo02.hdf5,0.1516111111111111,0.008166666666666666,0.0,0.0889615624256056,0.06306196451254681,0.16693358097203861,0.0274258210466851,0.559,0.899,0.5717805586124209,0.40697643275294815,0.004,0.0,0.004166666666666667,0.0,0.556923076923077,1,2
M02_RCFR_S1_Epo03.hdf5,0.44122222222222224,0.2881666666666667,0.021555555555555557,0.16442524199540956,0.0972918177510943,0.42989558117444593,0.19799192919413294,0.1315,0.412,0.8767792751377967,0.6623242760521223,0.2568333333333333,0.017555555555555557,0.03133333333333333,0.0,0.45200698080279234,1,3
M02_RCFR_S1_Epo04.hdf5,0.38849999999999996,0.28655555555555556,0.0,0.15587776763527195,0.08029464563579897,1.114605869054687,0.5985300021123448,0.00525,0.021,0.9947637571644331,0.9792189645694596,0.2436111111111111,0.0,0.042944444444444445,0.0,0.4647887323943662,1,4
M02_RCFR_S1_Epo05.hdf5,0.3888888888888889,0.28966666666666663,0.0,0.15531990414732594,0.07539407491542627,1.5344876567262467,0.8757818822934986,0.0,0.0,1.0,1.0,0.23444444444444443,0.0,0.05522222222222223,0.0,0.5609756097560976,1,5
M02_RCFR_S1_Epo06.hdf5,0.38466666666666666,0.28733333333333333,0.0077777777777777776,0.15554509082742968,0.06656510947124863,2.284538200681977,1.1157176055026625,0.0,0.0,1.0,1.0,0.2287777777777778,0.0077777777777777776,0.058555555555555555,0.0,0.5407407407407407,1,6
M02_RCFR_S1_Epo07.hdf5,0.3879444444444444,0.2858888888888889,0.008444444444444444,0.15520403800808327,0.06705511975988564,2.4112033387217737,1.2519547691196349,0.0,0.0,1.0,1.0,0.2296111111111111,0.008222222222222223,0.05627777777777778,0.00022222222222222223,0.4984126984126984,1,7
M02_RCFR_S1_Epo08.hdf5,0.41766666666666663,0.3232777777777778,0.008222222222222223,0.16620286573279214,0.06500997441837965,2.649033936245642,1.6003012270069443,0.0,0.0,1.0,1.0,0.2581111111111111,0.0077777777777777776,0.06516666666666666,0.00044444444444444447,0.475,1,8
M02_RCFR_S1_Epo09.hdf5,0.43077777777777776,0.3285,0.012444444444444444,0.16852684113063854,0.0689936704562734,3.12515373693784,1.694050158920896,0.0,0.0,1.0,1.0,0.2632222222222222,0.012222222222222223,0.06527777777777778,0.00022222222222222223,0.475,1,9
M02_RCFR_S1_Epo10.hdf5,0.4463888888888889,0.3431666666666667,0.03266666666666666,0.17122028948116877,0.07517273165390558,3.9493424643546926,2.356547843276737,0.0,0.0,1.0,1.0,0.27566666666666667,0.03177777777777778,0.0675,0.0008888888888888889,0.48427672955974843,1,10
