Model,IndCentRatio,MinABSSurvCoef,AvgABSSurvCoef,MinNegSigRate,AvgNegSigRate,MinABSGeCohD,AvgABSGeCohD,NormIndCentRatio,NormMinABSSurvCoef,NormAvgABSSurvCoef,NormMinNegSigRate,NormAvgNegSigRate,NormMinABSGeCohD,NormAvgABSGeCohD,Metrics,MaxSurvpVal
M02_RCFR_NoRiskRank_S4_Epo39.hdf5,0.5238095238095238,3.8030617630597794,4.186321646309547,0.046,0.35250000000000004,0.10820510707547326,0.20865883666641533,1.0,0.513732586515027,0.6849707262457236,0.0,0.0,0.0,0.0,2.1987033127607507,0.0
M02_RCFR_NoRiskRank_S2_Epo56.hdf5,0.4222222222222222,4.075866784708008,4.288296025504003,0.102,0.409,0.12022016731557905,0.2093063826427848,0.0,1.0,1.0,0.6829268292682926,0.4264150943396223,0.5913953693221942,0.03420518929496926,3.734942482225078,0.0
M02_RCFR_NoRiskRank_S3_Epo56.hdf5,0.4271012006861064,4.045290149033882,4.2101180413833985,0.102,0.4145,0.12058169009598695,0.21626843793356906,0.048027444253859956,0.9454979917433407,0.7584848885020102,0.6829268292682926,0.4679245283018865,0.6091899449601962,0.4019604187204668,3.9140120457500527,0.0
M02_RCFR_NoRiskRank_S5_Epo72.hdf5,0.4320137693631669,3.5148482708555284,3.964597919676553,0.128,0.485,0.1285215668642545,0.22759005703725896,0.09638554216867394,0.0,0.0,1.0,1.0,1.0,1.0,4.096385542168674,0.0
M02_RCFR_NoRiskRank_S1_Epo70.hdf5,0.4394463667820069,3.869502252686672,4.0197436941119316,0.124,0.466,0.12459721918924425,0.22437148118209368,0.1695501730103802,0.6321609235241741,0.17036174584467412,0.9512195121951219,0.8566037735849059,0.8068390007014274,0.8299858227775813,4.416720951638265,0.0
