Model,AvgtPRate,AvgtAdjPRate,MintAdjPRate,AvgABSGeCohD,MinABSGeCohD,AvgABSSurvCoef,MinABSSurvCoef,AvgSurvpVal,MaxSurvpVal,NegExpAvgSurvpVal,NegExpMinSurvpVal,AvgNegSigRate,MinNegSigRate,AvgPosSigRate,MinPosSigRate,IndCentRatio,GroupM,EpNum
M01_CFR_S1_Epo01.hdf5,0.029642857142857144,0.0,0.0,0.059523943781531696,0.04842137033049711,0.19316830472740282,0.09326193597656166,0.32899999999999996,0.71,0.7196430167470754,0.4916441974609651,0.0,0.0,0.0,0.0,0.8136200716845878,1,1
M01_CFR_S1_Epo02.hdf5,0.1725,0.00021428571428571427,0.0,0.0916916076727744,0.06382912717246804,0.11167814012994809,0.009878261841756554,0.66725,0.945,0.5131177130483918,0.38867957090175304,0.0,0.0,0.00021428571428571427,0.0,0.7328767123287672,1,2
M01_CFR_S1_Epo03.hdf5,0.3795714285714286,0.2545,0.0,0.13844370075257006,0.08056729640781621,0.23087810705195524,0.01693517693241557,0.34525000000000006,0.913,0.7080433205094748,0.4013184609105419,0.25435714285714284,0.0,0.00014285714285714287,0.0,0.373134328358209,1,3
M01_CFR_S1_Epo04.hdf5,0.49542857142857144,0.3642142857142857,0.02942857142857143,0.20053501343443997,0.10845783004001278,0.3118163688386077,0.12381487971359499,0.23225,0.485,0.7927479115533586,0.6156971967642851,0.31342857142857145,0.0,0.05078571428571429,0.0,0.1794871794871795,1,4
M01_CFR_S1_Epo05.hdf5,0.5551428571428572,0.44985714285714284,0.05771428571428571,0.22923026029039434,0.12829411141658867,0.3346314133617635,0.2015580980257747,0.1965,0.255,0.8216013312952537,0.774916497961081,0.3512142857142857,0.0,0.09864285714285714,0.0,0.14092446448703494,1,5
M01_CFR_S1_Epo06.hdf5,0.5222857142857142,0.3987142857142857,0.0,0.19882416833358268,0.11587533464827075,0.22849909785952144,0.116158423413453,0.30425,0.522,0.7376764242902092,0.593332695123052,0.3492142857142857,0.0,0.0495,0.0,0.22916666666666666,1,6
M01_CFR_S1_Epo07.hdf5,0.5710714285714285,0.4708571428571429,0.07885714285714286,0.2527060947030993,0.12729526612156203,0.3012783144862987,0.15476083094716658,0.2895,0.478,0.7486377929108913,0.620022196981994,0.3522142857142857,0.00028571428571428574,0.11864285714285713,0.0,0.09767441860465116,1,7
M01_CFR_S1_Epo08.hdf5,0.6742142857142857,0.6295,0.5208571428571429,0.32342324200377437,0.18214939435280747,0.3296054282928197,0.08642035395707776,0.34275,0.682,0.709815643291141,0.5056047709396915,0.3689285714285714,0.0014285714285714286,0.26057142857142856,0.0,0.060674157303370786,1,8
M01_CFR_S1_Epo09.hdf5,0.6043571428571428,0.5237857142857143,0.32457142857142857,0.35773492969001597,0.19799820467894333,0.15467757462272594,0.0584240551248772,0.584,0.935,0.5576632463197913,0.39258586553151836,0.002357142857142857,0.00028571428571428574,0.5214285714285714,0.32371428571428573,0.03056768558951965,1,9
M01_CFR_S1_Epo10.hdf5,0.4804285714285714,0.3347142857142857,0.22314285714285714,0.39556726598691083,0.19718912826058071,0.6033643532964736,0.06282336327635453,0.3855,0.862,0.6801104959286406,0.42231660391334386,0.14807142857142858,0.005142857142857143,0.18664285714285717,0.0008571428571428571,0.010706638115631691,1,10
M01_CFR_S1_Epo11.hdf5,0.3315714285714286,0.201,0.11028571428571429,0.49242728340522884,0.21205510286993368,0.3115913618478662,1e-07,0.5680000000000001,1.0,0.5666576213822246,0.36787944117144233,0.056928571428571426,0.002,0.1440714285714286,0.00028571428571428574,0.00425531914893617,1,11
M01_CFR_S1_Epo12.hdf5,0.2312142857142857,0.06764285714285714,0.0,,,0.6142295580156367,1e-07,0.5235,1.0,0.592443363246025,0.36787944117144233,0.031285714285714285,0.0,0.03635714285714286,0.0,0.0021231422505307855,1,12
M01_CFR_S1_Epo13.hdf5,0.09107142857142857,0.015857142857142858,0.0,,,4.203949773995817,1e-07,0.51475,1.0,0.5976499884403417,0.36787944117144233,0.004357142857142857,0.0,0.0115,0.0,0.0021231422505307855,1,13
M01_CFR_S1_Epo14.hdf5,0.08978571428571429,0.004071428571428571,0.0,,,0.8990067745440485,1e-07,0.51475,1.0,0.5976499884403417,0.36787944117144233,0.0012857142857142856,0.0,0.0027857142857142855,0.0,0.0,1,14
M01_CFR_S1_Epo15.hdf5,0.10735714285714286,0.014499999999999999,0.0,,,3.297023072707356,1e-07,0.7535,1.0,0.4707161596790555,0.36787944117144233,0.002285714285714286,0.0,0.012214285714285714,0.0,0.0,1,15
M01_CFR_S1_Epo16.hdf5,0.11935714285714286,0.014142857142857143,0.0,,,7.249909623613617,1e-07,0.751,1.0,0.471894422292842,0.36787944117144233,0.0013571428571428571,0.0,0.012785714285714286,0.0,0.0012033694344163659,1,16
M01_CFR_S1_Epo17.hdf5,0.17385714285714285,0.06835714285714285,0.0,,,3.773919060745859,1e-07,0.7555000000000001,1.0,0.46977566816470884,0.36787944117144233,0.0013571428571428571,0.0,0.067,0.0,0.0,1,17
M01_CFR_S1_Epo18.hdf5,0.11314285714285714,0.012928571428571428,0.0,,,0.8546839254528943,1e-07,0.5155000000000001,1.0,0.5972019189960562,0.36787944117144233,0.00035714285714285714,0.0,0.01257142857142857,0.0,0.0,1,18
M01_CFR_S1_Epo19.hdf5,0.15107142857142858,0.036642857142857144,0.0,,,4.0257238793222525,1e-07,0.5942500000000001,1.0,0.5519763929579913,0.36787944117144233,0.023785714285714285,0.0,0.012857142857142857,0.0,0.0012033694344163659,1,19
M01_CFR_S1_Epo20.hdf5,0.20514285714285713,0.11121428571428571,0.0,,,0.657570237040232,1e-07,0.5225,1.0,0.5930361029297179,0.36787944117144233,0.04535714285714286,0.0,0.06585714285714286,0.0,0.0,1,20
M01_CFR_S1_Epo21.hdf5,0.15371428571428572,0.06257142857142857,0.0,,,0.5493704998129366,1e-07,0.613,1.0,0.541723259102941,0.36787944117144233,0.05071428571428572,0.0,0.011857142857142858,0.0,0.0,1,21
M01_CFR_S1_Epo22.hdf5,0.1517857142857143,0.054285714285714284,0.0,,,0.4941186661991827,1e-07,0.626,1.0,0.5347264346319975,0.36787944117144233,0.039214285714285715,0.0,0.01507142857142857,0.0,0.0,1,22
M01_CFR_S1_Epo23.hdf5,0.17971428571428572,0.07507142857142857,0.0,,,0.6225624326464182,1e-07,0.53575,1.0,0.585230202855501,0.36787944117144233,0.05864285714285714,0.0,0.016428571428571428,0.0,0.0,1,23
M01_CFR_S1_Epo24.hdf5,0.15357142857142858,0.04971428571428572,0.0,,,0.34394967643159174,1e-07,0.70225,1.0,0.49546924289722294,0.36787944117144233,0.035,0.0,0.014714285714285714,0.0,0.0,1,24
M01_CFR_S1_Epo25.hdf5,0.128,0.03742857142857143,0.0,,,0.5514981166165359,1e-07,0.5995,1.0,0.5490861105249629,0.36787944117144233,0.007214285714285715,0.0,0.030214285714285714,0.0,0.0,1,25
M01_CFR_S1_Epo26.hdf5,0.18785714285714286,0.1065,0.0,,,0.3919353544602027,1e-07,0.6895,1.0,0.501826919808048,0.36787944117144233,0.09057142857142857,0.0,0.015928571428571427,0.0,0.0,1,26
M01_CFR_S1_Epo27.hdf5,0.16599999999999998,0.06521428571428571,0.0,,,0.346875820883125,1e-07,0.7222500000000001,1.0,0.4856582945521604,0.36787944117144233,0.05128571428571429,0.0,0.013928571428571429,0.0,0.0,1,27
M01_CFR_S1_Epo28.hdf5,0.2237142857142857,0.11214285714285714,0.0,,,0.40997915346954356,1e-07,0.6697500000000001,1.0,0.5118365209232147,0.36787944117144233,0.006142857142857143,0.0,0.106,0.0,0.0,1,28
M01_CFR_S1_Epo29.hdf5,0.19114285714285717,0.10714285714285715,0.0,,,0.5135455068517697,1e-07,0.5765,1.0,0.5618614442303198,0.36787944117144233,0.09364285714285714,0.0,0.013500000000000002,0.0,0.0,1,29
M01_CFR_S1_Epo30.hdf5,0.16564285714285715,0.06742857142857143,0.0,,,3.6522674669143105,1e-07,0.6485,1.0,0.5228294330214174,0.36787944117144233,0.05028571428571429,0.0,0.017142857142857144,0.0,0.0012033694344163659,1,30
M01_CFR_S1_Epo31.hdf5,0.20021428571428573,0.10364285714285715,0.0,,,0.6915378067532078,1e-07,0.5095000000000001,1.0,0.6007959016761313,0.36787944117144233,0.08414285714285714,0.0,0.0195,0.0,0.0,1,31
M01_CFR_S1_Epo32.hdf5,0.20414285714285715,0.12571428571428572,0.0,,,0.39493607591718716,1e-07,0.6535,1.0,0.5202218103455449,0.36787944117144233,0.10964285714285714,0.0,0.01607142857142857,0.0,0.0,1,32
M01_CFR_S1_Epo33.hdf5,0.23514285714285713,0.15364285714285716,0.0,,,0.36032692396444616,1e-07,0.73525,1.0,0.47938559759344734,0.36787944117144233,0.1325714285714286,0.0,0.02107142857142857,0.0,0.0,1,33
M01_CFR_S1_Epo34.hdf5,0.26221428571428573,0.18728571428571428,0.0,,,0.34911525787926206,1e-07,0.72075,1.0,0.48638732863285533,0.36787944117144233,0.11107142857142857,0.0,0.07621428571428572,0.0,0.0,1,34
M01_CFR_S1_Epo35.hdf5,0.2272142857142857,0.1537857142857143,0.0,,,0.3363122413294921,1e-07,0.69525,1.0,0.4989496949679166,0.36787944117144233,0.1367857142857143,0.0,0.017,0.0,0.0,1,35
M01_CFR_S1_Epo36.hdf5,0.25257142857142856,0.1767142857142857,0.0,,,0.3868362285455598,1e-07,0.69075,1.0,0.5012000280472649,0.36787944117144233,0.11428571428571428,0.0,0.06242857142857143,0.0,0.0,1,36
M01_CFR_S1_Epo37.hdf5,0.24864285714285717,0.1687857142857143,0.0,,,0.4441620235157049,1e-07,0.6505000000000001,1.0,0.521784819117483,0.36787944117144233,0.008785714285714286,0.0,0.15999999999999998,0.0,0.0,1,37
M01_CFR_S1_Epo38.hdf5,0.23085714285714287,0.17314285714285715,0.0,,,0.39027366295901705,1e-07,0.69575,1.0,0.49870028247875103,0.36787944117144233,0.15542857142857142,0.0,0.017714285714285714,0.0,0.0,1,38
M01_CFR_S1_Epo39.hdf5,0.2565,0.178,0.0,,,0.36727192956889604,1e-07,0.718,1.0,0.4877267346257312,0.36787944117144233,0.008714285714285714,0.0,0.1692857142857143,0.0,0.0,1,39
M01_CFR_S1_Epo40.hdf5,0.24192857142857144,0.18557142857142858,0.0,,,3.585887882296723,1e-07,0.7020000000000001,1.0,0.4955931256926514,0.36787944117144233,0.00857142857142857,0.0,0.177,0.0,0.0012033694344163659,1,40
M01_CFR_S1_Epo41.hdf5,0.316,0.2115,0.0,,,3.8294699867781197,1e-07,0.63375,1.0,0.5305983218626247,0.36787944117144233,0.021214285714285713,0.0,0.19028571428571428,0.0,0.0021231422505307855,1,41
M01_CFR_S1_Epo42.hdf5,0.25857142857142856,0.18857142857142856,0.0,,,3.8707391135723572,1e-07,0.623,1.0,0.5363330226129241,0.36787944117144233,0.0165,0.0,0.17207142857142854,0.0,0.0021231422505307855,1,42
M01_CFR_S1_Epo43.hdf5,0.26964285714285713,0.1935714285714286,0.0,,,4.027909491337422,1e-07,0.73475,1.0,0.4796253503254322,0.36787944117144233,0.018285714285714284,0.0,0.1752857142857143,0.0,0.0021231422505307855,1,43
M01_CFR_S1_Epo44.hdf5,0.268,0.1952142857142857,0.0,,,0.4664548735208056,1e-07,0.6025,1.0,0.54744132061185,0.36787944117144233,0.009357142857142857,0.0,0.18585714285714286,0.0,0.0,1,44
M01_CFR_S1_Epo45.hdf5,0.26321428571428573,0.187,0.0,,,3.5580115012152325,1e-07,0.7335,1.0,0.48022525687682077,0.36787944117144233,0.010357142857142856,0.0,0.17664285714285713,0.0,0.0012033694344163659,1,45
M01_CFR_S1_Epo46.hdf5,0.3318571428571429,0.20507142857142857,0.0,,,4.198746058992636,1e-07,0.5805,1.0,0.5596184873577521,0.36787944117144233,0.016999999999999998,0.0,0.18807142857142858,0.0,0.0021231422505307855,1,46
M01_CFR_S1_Epo47.hdf5,0.32292857142857145,0.20542857142857143,0.0,,,3.7190712782147646,1e-07,0.72675,1.0,0.48347774214926315,0.36787944117144233,0.02092857142857143,0.0,0.1845,0.0,0.0021231422505307855,1,47
M01_CFR_S1_Epo48.hdf5,0.3598571428571429,0.23857142857142855,0.0,,,4.083583839114214,1e-07,0.6194999999999999,1.0,0.5382134770677351,0.36787944117144233,0.023428571428571427,0.0,0.21514285714285714,0.0,0.0021231422505307855,1,48
M01_CFR_S1_Epo49.hdf5,0.347,0.25735714285714284,0.0,,,4.0431980558722955,1e-07,0.7175,1.0,0.48797065896904807,0.36787944117144233,0.020142857142857143,0.0,0.23721428571428574,0.0,0.0021231422505307855,1,49
M01_CFR_S1_Epo50.hdf5,0.39828571428571424,0.273,0.0,,,4.104165262806929,1e-07,0.64925,1.0,0.5224374579556748,0.36787944117144233,0.04707142857142857,0.0,0.22592857142857142,0.0,0.0021231422505307855,1,50
M01_CFR_S1_Epo51.hdf5,0.46385714285714286,0.3772142857142857,0.06885714285714285,0.861863982465948,0.4210237838881082,4.339189787089194,0.2867723991260799,0.45425,0.991,0.6349239824072983,0.37120530005745517,0.06535714285714286,0.0014285714285714286,0.3118571428571429,0.011428571428571429,0.00425531914893617,1,51
M01_CFR_S1_Epo52.hdf5,0.4432142857142857,0.37657142857142856,0.0,,,4.327247094736642,1e-07,0.64575,1.0,0.5242691927244695,0.36787944117144233,0.04914285714285714,0.0,0.32742857142857146,0.0,0.0021231422505307855,1,52
M01_CFR_S1_Epo53.hdf5,0.4347142857142857,0.3192142857142857,0.07,0.871847171002712,0.42286596436612267,4.3142221398624905,0.14929584987200895,0.501,0.991,0.6059244322171875,0.37120530005745517,0.032285714285714286,0.0005714285714285715,0.2869285714285715,0.011428571428571429,0.00425531914893617,1,53
M01_CFR_S1_Epo54.hdf5,0.39442857142857146,0.28428571428571425,0.0,,,4.247727931638607,1e-07,0.7025,1.0,0.4953453910686223,0.36787944117144233,0.038857142857142854,0.0,0.24542857142857144,0.0,0.0021231422505307855,1,54
M01_CFR_S1_Epo55.hdf5,0.4261428571428571,0.3553571428571428,0.0,,,4.268518010772785,1e-07,0.73475,1.0,0.4796253503254322,0.36787944117144233,0.051571428571428574,0.0,0.3037857142857143,0.0,0.0021231422505307855,1,55
M01_CFR_S1_Epo56.hdf5,0.4977857142857143,0.3760714285714286,0.05971428571428571,0.8373459501541256,0.4149161608188507,0.833135577537391,0.44132480598568036,0.26949999999999996,0.407,0.7637612795223642,0.6656441903015212,0.06607142857142857,0.001142857142857143,0.31,0.004571428571428572,0.006396588486140725,1,56
M01_CFR_S1_Epo57.hdf5,0.47850000000000004,0.4087142857142857,0.06942857142857142,0.8257536090310672,0.4131976099594687,4.562799090331126,0.24341275422792014,0.45699999999999996,0.992,0.6331803400627598,0.37083428029819565,0.05785714285714286,0.0034285714285714284,0.3508571428571428,0.011714285714285714,0.00425531914893617,1,57
M01_CFR_S1_Epo58.hdf5,0.47964285714285715,0.40021428571428574,0.07,0.8304256367173368,0.4200893665486249,4.564777640212369,0.14731206575265332,0.50025,0.99,0.606379046000209,0.3715766910220457,0.061,0.0008571428571428571,0.3392142857142857,0.011714285714285714,0.00425531914893617,1,58
M01_CFR_S1_Epo59.hdf5,0.5185,0.40835714285714286,0.06857142857142857,0.8786121851330461,0.4085392914566306,4.560076841353633,0.33215759240467646,0.435,0.991,0.6472646670780347,0.37120530005745517,0.07628571428571429,0.0017142857142857142,0.3320714285714285,0.005714285714285714,0.006396588486140725,1,59
M01_CFR_S1_Epo60.hdf5,0.48628571428571427,0.4211428571428571,0.07085714285714285,0.7900375491238254,0.41303029747582126,4.82602525161976,0.3086176906054226,0.43,0.993,0.6505090947233165,0.37046363137324734,0.0655,0.003142857142857143,0.35564285714285715,0.012571428571428572,0.00425531914893617,1,60
M01_CFR_S1_Epo61.hdf5,0.4865,0.3671428571428571,0.06914285714285714,0.8527767115651896,0.3930372363821454,4.512976228451754,0.1991585720077087,0.4925,0.992,0.6110967410620523,0.37083428029819565,0.05921428571428572,0.001142857142857143,0.30792857142857144,0.006,0.006396588486140725,1,61
M01_CFR_S1_Epo62.hdf5,0.5239285714285714,0.42921428571428577,0.06885714285714285,0.817772811357301,0.4110252254514981,4.6808811865515905,0.4354686573321702,0.49550000000000005,0.993,0.6092661980263268,0.37046363137324734,0.0615,0.0014285714285714286,0.3677142857142857,0.006,0.006396588486140725,1,62
M01_CFR_S1_Epo63.hdf5,0.49435714285714283,0.43307142857142855,0.07114285714285715,0.832329401002057,0.4226707095477624,4.576511571113958,0.2701478700296621,0.43875,0.99,0.6448419699726621,0.3715766910220457,0.07135714285714286,0.0025714285714285713,0.36171428571428577,0.012571428571428572,0.00425531914893617,1,63
