Model,IndCentRatio,MinABSSurvCoef,AvgABSSurvCoef,MinNegSigRate,AvgNegSigRate,MinABSGeCohD,AvgABSGeCohD,NormIndCentRatio,NormMinABSSurvCoef,NormAvgABSSurvCoef,NormMinNegSigRate,NormAvgNegSigRate,NormMinABSGeCohD,NormAvgABSGeCohD,Metrics,MaxSurvpVal
M04_RCFR_ACNOCL_W0_S2_Epo73.hdf5,0.4130925507900677,2.7354178973364647,3.61859067355554,0.12,0.34,0.09856208298130928,0.19861963955727185,0.18652821670428932,1.0,1.0,0.22222222222222213,0.0,0.25781958650078196,0.2436219941175333,2.9101920195448265,0.0
M04_RCFR_ACNOCL_W0_S4_Epo73.hdf5,0.4195011337868481,2.6755308604836547,3.6034831524479247,0.16,0.345,0.0947273349904279,0.1903212600208495,0.31229024943310857,0.9127826786445372,0.9727280322670122,0.6666666666666666,0.06666666666666603,0.0,0.0,2.9311342936779905,0.0
M04_RCFR_ACNOCL_W0_S1_Epo18.hdf5,0.4545454545454545,2.0780993881860508,3.3191369008668823,0.1,0.4,0.1053407068181115,0.2064607747686692,1.0,0.042705021683245956,0.45942861385975964,0.0,0.8000000000000005,0.7135632230590245,0.473820310302213,3.4895171689042437,0.0
M04_RCFR_ACNOCL_W0_S3_Epo19.hdf5,0.4035874439461883,2.076624536759049,3.0646328053324328,0.16,0.4125,0.10960110017998516,0.22438378202951045,0.0,0.040557101238016244,0.0,0.6666666666666666,0.9666666666666666,1.0,1.0,3.6738904345713497,0.0
M04_RCFR_ACNOCL_W0_S5_Epo17.hdf5,0.4419410745233969,2.0487763458408113,3.461061354808296,0.19,0.415,0.10464711524217953,0.20597629817939608,0.7526516464471426,0.0,0.7156294227708327,1.0,1.0,0.6669313469272875,0.4595971535685475,4.594809569713811,0.0
