Model,IndCentRatio,MinABSSurvCoef,AvgABSSurvCoef,MinPosSigRate,AvgPosSigRate,MinABSGeCohD,AvgABSGeCohD,NormIndCentRatio,NormMinABSSurvCoef,NormAvgABSSurvCoef,NormMinPosSigRate,NormAvgPosSigRate,NormMinABSGeCohD,NormAvgABSGeCohD,Metrics,MaxSurvpVal
M04_RCFR_ACnosim_W0_S1_Epo40.hdf5,0.42168674698795183,2.8383691052891877,3.6387489480995696,0.26,0.4285000000000001,0.14130966353154395,0.18090928470292567,0.33705308718404625,0.9001795584242571,0.8977053295840853,0.13157894736842116,0.0,0.12810718521367875,0.0,2.3946241077744888,0.0
M04_RCFR_ACnosim_W0_S3_Epo40.hdf5,0.4259818731117825,2.8665758598532998,3.68465093182337,0.24,0.44,0.140741308296895,0.18268517956284375,0.4555604647552633,1.0,1.0,0.0,0.087452471482889,0.06086739787244983,0.0630583230716841,2.666938657182286,0.0
M04_RCFR_ACnosim_W0_S4_Epo46.hdf5,0.41935483870967744,2.58400092711561,3.2359278112818024,0.392,0.56,0.1486794793047829,0.2048597471735279,0.2727131058126851,0.0,0.0,1.0,1.0,1.0,0.8504309766723167,4.123144082485002,0.0
M04_RCFR_ACnosim_W0_S2_Epo46.hdf5,0.4094707520891365,2.7212797386887893,3.3429936908635067,0.376,0.5555000000000001,0.1451905528906455,0.20907201998371105,0.0,0.48581383438074854,0.238601210145993,0.894736842105263,0.9657794676806087,0.587239360466715,1.0,4.1721707147793285,0.0
M04_RCFR_ACnosim_W0_S5_Epo46.hdf5,0.4457142857142857,2.7792025980331023,3.3617180729239124,0.33799999999999997,0.5489999999999999,0.14022681672028264,0.20785119241787656,1.0,0.6907961333523351,0.28032935207415377,0.6447368421052629,0.9163498098859306,0.0,0.9566509590186209,4.488863096436304,0.0
