Model,IndCentRatio,MinABSSurvCoef,AvgABSSurvCoef,MinPosSigRate,AvgPosSigRate,MinABSGeCohD,AvgABSGeCohD,NormIndCentRatio,NormMinABSSurvCoef,NormAvgABSSurvCoef,NormMinPosSigRate,NormAvgPosSigRate,NormMinABSGeCohD,NormAvgABSGeCohD,Metrics,MaxSurvpVal
M01_CFR_S3_Epo51.hdf5,0.00425531914893617,0.4508458519474251,4.388229700875254,0.008,0.3955,0.4655865901808509,0.8301559734826137,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.991
M01_CFR_S2_Epo58.hdf5,0.00425531914893617,0.14731206575265815,4.564206747916969,0.006,0.42,0.4619375407690871,0.8366773147247865,0.0,0.0,1.0,0.75,0.48999999999999944,0.7955528294414617,0.06473501402295051,3.1002878434644114,0.991
M01_CFR_S4_Epo58.hdf5,0.00425531914893617,0.14731206575265815,4.564206747916969,0.006,0.4205,0.4627245411666007,0.8366856550913224,0.0,0.0,1.0,0.75,0.49999999999999944,0.8396465059977161,0.06481780584822268,3.1544643118459383,0.991
M01_CFR_S5_Epo62.hdf5,0.006396588486140725,0.4354686573321715,4.4317924922703655,0.0,0.4455,0.4492138603750305,0.8544780075530577,1.0,0.9493394300251419,0.24754814407577422,0.0,1.0,0.08267663563880205,0.24143610311861138,3.5210003128583294,0.99
M01_CFR_S1_Epo59.hdf5,0.006396588486140725,0.3321575924046785,4.560076844022118,0.0,0.4075,0.4477382169223959,0.9308949837477652,1.0,0.6089784236849716,0.9765315763375018,0.0,0.23999999999999916,0.0,1.0,3.8255100000224727,0.991
