Model,IndCentRatio,MinABSSurvCoef,AvgABSSurvCoef,MinNegSigRate,AvgNegSigRate,MinABSGeCohD,AvgABSGeCohD,NormIndCentRatio,NormMinABSSurvCoef,NormAvgABSSurvCoef,NormMinNegSigRate,NormAvgNegSigRate,NormMinABSGeCohD,NormAvgABSGeCohD,Metrics,MaxSurvpVal
M06_RCFR_AC_W1_S3_Epo26.hdf5,0.4101694915254237,2.287059995749983,3.2191406154076136,0.222,0.42727777777777776,0.11497293021743916,0.26212220806144376,0.9402016734606302,0.07150473347233309,0.9509572378358448,0.4523809523809528,0.0,0.0,0.30691295701179955,2.721957554161561,0.0
M06_RCFR_AC_W1_S5_Epo26.hdf5,0.3959731543624161,2.3576697915901352,3.1007519013708196,0.22044444444444444,0.4503888888888889,0.12557979669443672,0.26091373498223935,0.7632146801461215,0.2039224049718433,0.23510983786083897,0.28571428571428614,1.0,1.0,0.0,3.48796120869309,0.0
M06_RCFR_AC_W1_S4_Epo26.hdf5,0.41256366723259763,2.443862775529642,3.227251435598662,0.22466666666666665,0.42861111111111105,0.11598498316403184,0.2628483860158321,0.9700500741441189,0.36556391798091953,1.0,0.7380952380952359,0.05769230769230608,0.09541488513949467,0.49133859886791176,3.718155021919987,0.0
M06_RCFR_AC_W1_S1_Epo26.hdf5,0.41496598639455784,2.248931137457043,3.216892614245827,0.21777777777777776,0.4389444444444444,0.12101854251678575,0.26485124577021807,1.0,0.0,0.9373645081580353,0.0,0.5048076923076914,0.569971566292205,1.0,4.012143766757932,0.0
M06_RCFR_AC_W1_S2_Epo27.hdf5,0.3347547974413646,2.7821665813412326,3.061868821872709,0.22711111111111112,0.4461666666666666,0.12097844221174117,0.2637329356390471,0.0,1.0,0.0,1.0,0.8173076923076894,0.5661909676458906,0.7159855067355769,4.099484166689157,0.0
