Model,AvgtPRate,AvgtAdjPRate,MintAdjPRate,AvgABSGeCohD,MinABSGeCohD,AvgABSSurvCoef,MinABSSurvCoef,AvgSurvpVal,MaxSurvpVal,NegExpAvgSurvpVal,NegExpMinSurvpVal,AvgNegSigRate,MinNegSigRate,AvgPosSigRate,MinPosSigRate,IndCentRatio,GroupM,EpNum
M04_RCFR_AC_NoCL_W3_S1_Epo01.hdf5,0.035,0.0,0.0,0.06145973503141727,0.05228314160953221,0.08405285177184851,0.05192104729152706,0.6345000000000001,0.798,0.5302005223147049,0.45022852130278923,0.0,0.0,0.0,0.0,0.7352941176470589,1,1
M04_RCFR_AC_NoCL_W3_S1_Epo02.hdf5,0.037500000000000006,0.0,0.0,0.05859821307317535,0.04849517648575856,0.1275050595204545,0.05162998703502862,0.51325,0.724,0.5985471361155434,0.48480913576734325,0.0,0.0,0.0,0.0,0.6508972267536705,1,2
M04_RCFR_AC_NoCL_W3_S1_Epo03.hdf5,0.07,0.0,0.0,0.06520156846862091,0.05157759794861386,0.21211470794598922,0.10277563500387762,0.324,0.509,0.7232502423798424,0.6010963747389753,0.0,0.0,0.0,0.0,0.5403348554033486,1,3
M04_RCFR_AC_NoCL_W3_S1_Epo04.hdf5,0.05,0.0,0.0,0.06579325950989931,0.05620069518420366,0.2359008408176989,0.01045339793444905,0.45975,0.95,0.6314414861475607,0.38674102345450123,0.0,0.0,0.0,0.0,0.4369602763385147,1,4
M04_RCFR_AC_NoCL_W3_S1_Epo05.hdf5,0.14500000000000002,0.055,0.0,0.08449384896746309,0.06062842507950808,0.7378132246813482,0.40817748818763516,0.03575,0.141,0.9648814837040153,0.8684893116976679,0.005,0.0,0.05,0.0,0.2939346811819596,1,5
M04_RCFR_AC_NoCL_W3_S1_Epo06.hdf5,0.14250000000000002,0.04,0.0,0.08426115940649855,0.04927503281929727,1.2464243381775257,0.5261524178954292,0.0265,0.106,0.973848043835535,0.899424648075924,0.025,0.0,0.015,0.0,0.2919254658385093,1,6
M04_RCFR_AC_NoCL_W3_S1_Epo07.hdf5,0.1375,0.05,0.0,0.0896568523120587,0.0597679843951046,1.6354682861954974,0.8640275071111029,0.004,0.016,0.9960079893439915,0.9841273200552851,0.027500000000000004,0.0,0.0225,0.0,0.2780337941628264,1,7
M04_RCFR_AC_NoCL_W3_S1_Epo08.hdf5,0.17,0.07750000000000001,0.0,0.0957451080123627,0.07135634801463347,2.5125196241111127,0.7594488940385455,0.02575,0.103,0.9745787038316606,0.9021269734815165,0.034999999999999996,0.0,0.0425,0.0,0.27022900763358776,1,8
M04_RCFR_AC_NoCL_W3_S1_Epo09.hdf5,0.16,0.0725,0.0,0.09229396468022713,0.06647561684182586,2.681251487834608,0.7438926490074814,0.0275,0.11,0.972874682553454,0.8958341352965282,0.03,0.0,0.0425,0.0,0.28197226502311246,1,9
M04_RCFR_AC_NoCL_W3_S1_Epo10.hdf5,0.1775,0.09749999999999999,0.0,0.09827792468092969,0.05675557679176561,2.913117078751214,1.0181809590036932,0.00175,0.007,0.9982515303571615,0.9930244429332351,0.035,0.0,0.0625,0.0,0.329073482428115,1,10
