Model,GroupM,EpNum,IndCentRatio,MinABSSurvCoef,AvgABSSurvCoef,MinPosSigRate,AvgPosSigRate,MinABSGeCohD,AvgABSGeCohD,MaxSurvpVal,Metrics
M08_RCFR_AC_W3_S3_Epo64.hdf5,3,64,0.34623655913978496,0.5498144379200322,1.3895675206808547,0.42857142857142855,0.7255102040816326,0.23953769319112614,0.35593823970871596,0.036,0.6434125629894981
M08_RCFR_AC_W3_S4_Epo64.hdf5,4,64,0.3312,0.6700986786483805,1.563097700911941,0.4326530612244898,0.7102040816326529,0.21327824034690077,0.3312644410884157,0.012,0.6415014701703796
M08_RCFR_AC_W3_S5_Epo66.hdf5,5,66,0.4259818731117825,0.4412336189775542,1.1605909686469238,0.5133333333333333,0.8191666666666666,0.2519189740203609,0.41857101834353666,0.041,0.6048766619557453
M08_RCFR_AC_W3_S1_Epo90.hdf5,1,90,0.2084942084942085,0.5326748793798667,1.1858992013219836,0.5566666666666666,0.7949999999999999,0.32829887413371966,0.48079327382098414,0.053,0.604723173712291
M08_RCFR_AC_W3_S2_Epo91.hdf5,2,91,0.21083172147001933,0.5880169959558554,1.3989152694907763,0.5133333333333333,0.7933333333333332,0.30935652713361267,0.44359517932210213,0.031,0.5849200923115381
