Model,GroupM,EpNum,IndCentRatio,MinABSSurvCoef,AvgABSSurvCoef,MinNegSigRate,AvgNegSigRate,MinABSGeCohD,AvgABSGeCohD,MaxSurvpVal,Metrics
M05_RCFR_AC_NoSIM_W3_S4_Epo48.hdf5,4,48,0.00425531914893617,3.3960429733759687,10.411750068599876,0.006,0.046,0.18204366013191034,0.34253470043544126,0.994,0.5287254690045706
M05_RCFR_AC_NoSIM_W3_S1_Epo44.hdf5,1,44,0.05592841163310962,3.496878793764548,3.826244185011679,0.0,0.035500000000000004,0.16103610869272808,0.3211684306346395,0.0,0.44427581637042657
M05_RCFR_AC_NoSIM_W3_S2_Epo40.hdf5,2,40,0.08256880733944955,3.574528820053726,3.941767612752567,0.0,0.035500000000000004,0.16199662721395455,0.23998856968800966,0.0,0.4069379035784719
M05_RCFR_AC_NoSIM_W3_S5_Epo46.hdf5,5,46,0.02832244008714597,3.328510131144213,11.439489794148178,0.0,0.10250000000000001,0.19106325117574519,0.3578264700162197,0.995,0.40051648210303065
M05_RCFR_AC_NoSIM_W3_S3_Epo43.hdf5,3,43,0.05592841163310962,3.770642806788824,4.076920566840351,0.0,0.02,0.12749297996200426,0.28752921597317693,0.0,0.38915692521986295
