Model,GroupM,EpNum,IndCentRatio,MinABSSurvCoef,AvgABSSurvCoef,MinPosSigRate,AvgPosSigRate,MinABSGeCohD,AvgABSGeCohD,MaxSurvpVal,Metrics
M08_RCFR_AC_W3_S3_Epo64.hdf5,3,64,0.34623655913978496,0.5498144379200322,1.3895675206808547,0.47750865051903113,0.7226643598615917,0.2373142352837312,0.3488031648920147,0.036,0.637522958997939
M08_RCFR_AC_W3_S4_Epo64.hdf5,4,64,0.3312,0.6700986786483805,1.563097700911941,0.46366782006920415,0.684083044982699,0.20781041900525954,0.32395010531865104,0.012,0.6359342022135257
M08_RCFR_AC_W3_S5_Epo66.hdf5,5,66,0.4259818731117825,0.4412336189775542,1.1605909686469238,0.4847731510254817,0.7798321939092605,0.24264880499714506,0.39695185067287986,0.041,0.6088602030357573
M08_RCFR_AC_W3_S1_Epo90.hdf5,1,90,0.2084942084942085,0.5326748793798667,1.1858992013219836,0.5924050632911393,0.7550632911392405,0.28286915992498607,0.42880155551828386,0.053,0.5929184544112749
M08_RCFR_AC_W3_S2_Epo91.hdf5,2,91,0.21083172147001933,0.5880169959558554,1.3989152694907763,0.5030120481927711,0.7450301204819277,0.27505209910299466,0.40356737895220346,0.031,0.5649125114500348
