Model,GroupM,EpNum,IndCentRatio,MinABSSurvCoef,AvgABSSurvCoef,MinPosSigRate,AvgPosSigRate,MinABSGeCohD,AvgABSGeCohD,MaxSurvpVal,Metrics
M01_CFR_S1_Epo09.hdf5,1,9,0.019438444924406047,0.11751753839382836,0.2964902960816865,0.0,0.23399999999999999,0.14030625444827563,0.3182560065712545,0.532,0.5145909912379472
M01_CFR_S3_Epo09.hdf5,3,9,0.019438444924406047,0.0991416791939687,0.2918963312817216,0.0,0.23399999999999999,0.14002154467903286,0.31923025537089506,0.544,0.4971711454469673
M01_CFR_S2_Epo09.hdf5,2,9,0.019438444924406047,0.10191206269504748,0.28434327357193784,0.0,0.2375,0.1399531856322611,0.31928991755396846,0.596,0.4802756965169867
M01_CFR_S5_Epo09.hdf5,5,9,0.02386117136659436,0.09262030688246313,0.32476945184369593,0.0,0.20450000000000002,0.12979835885193683,0.2992376923819069,0.569,0.4687080588141877
M01_CFR_S4_Epo10.hdf5,4,10,0.006396588486140725,0.09355554977118781,0.5694031722384711,0.0,0.09,0.12915515824395266,0.4350882704805556,0.574,0.45184287777462634
