Model,GroupM,EpNum,IndCentRatio,MinABSSurvCoef,AvgABSSurvCoef,MinPosSigRate,AvgPosSigRate,MinABSGeCohD,AvgABSGeCohD,MaxSurvpVal,Metrics
M04_RCFR_AC_NoCL_W3_S3_Epo63.hdf5,3,63,0.17121588089330025,2.3237725192373158,2.5186583249517818,0.34,0.645,0.14270711477647297,0.31164844899651645,0.0,0.5646997657558398
M04_RCFR_AC_NoCL_W3_S5_Epo63.hdf5,5,63,0.1949367088607595,2.3432878764461744,2.568484058901848,0.2633333333333333,0.6133333333333333,0.11556565333569495,0.27601738708903434,0.0,0.5464860141265059
M04_RCFR_AC_NoCL_W3_S1_Epo96.hdf5,1,96,0.2436472346786248,1.3778280009492267,2.6339057334719804,0.12,0.40249999999999997,0.08840845714380803,0.18488919517006444,0.0,0.4918409002904879
M04_RCFR_AC_NoCL_W3_S4_Epo72.hdf5,4,72,0.483065953654189,4.368824816788011,13.205005578389326,0.006666666666666667,0.07833333333333334,0.05945838601165986,0.12415321810779564,0.991,0.45205326899714576
M04_RCFR_AC_NoCL_W3_S2_Epo96.hdf5,2,96,0.2586989409984871,1.179683562488999,3.2881312159736362,0.03666666666666667,0.12,0.07556104752783935,0.1330013554669246,0.0,0.40798464468643436
