Model,GroupM,EpNum,IndCentRatio,MinABSSurvCoef,AvgABSSurvCoef,MinPosSigRate,AvgPosSigRate,MinABSGeCohD,AvgABSGeCohD,MaxSurvpVal,Metrics
M04_RCFR_AC_NoCL_W3_S3_Epo63.hdf5,3,63,0.17121588089330025,2.323772519237316,2.518658324951781,0.336,0.652,0.1398961429262153,0.3107858238416735,0.0,0.5619577814060909
M04_RCFR_AC_NoCL_W3_S5_Epo63.hdf5,5,63,0.1949367088607595,2.3432878764461744,2.568484058901848,0.282,0.613,0.11914607716952304,0.2765423802865919,0.0,0.5496144211285285
M04_RCFR_AC_NoCL_W3_S1_Epo96.hdf5,1,96,0.2436472346786248,1.3778280009492303,2.6339057334719844,0.084,0.398,0.08375478432213494,0.18332559494883693,0.0,0.4898522541766594
M04_RCFR_AC_NoCL_W3_S4_Epo72.hdf5,4,72,0.483065953654189,4.3688248167879955,13.205005417817695,0.004,0.0865,0.05976903758172398,0.12689483474812918,0.991,0.45432879519514485
M04_RCFR_AC_NoCL_W3_S2_Epo96.hdf5,2,96,0.2586989409984871,1.1796835624889972,3.2881312159736336,0.02,0.125,0.07161833183213441,0.13432788177017257,0.0,0.4084271447301395
