Model,GroupM,EpNum,IndCentRatio,MinABSSurvCoef,AvgABSSurvCoef,MinNegSigRate,AvgNegSigRate,MinABSGeCohD,AvgABSGeCohD,MaxSurvpVal,Metrics
M04_RCFR_AC_NoCL_W3_S2_Epo93.hdf5,2,93,0.27494908350305497,1.2138076537579257,2.596475882178356,0.13285714285714287,0.4321428571428571,0.13610590297498562,0.2358385123907968,0.0,0.5115211069388359
M04_RCFR_AC_NoCL_W3_S1_Epo62.hdf5,1,62,0.011308562197092083,0.6569843369590358,1.1683533710833005,0.0,0.6225,0.2880242551543881,0.6586017537762177,0.014,0.5090848648022243
M04_RCFR_AC_NoCL_W3_S4_Epo93.hdf5,4,93,0.10405643738977072,0.835336058242223,1.9824884147868638,0.2914285714285714,0.5142857142857142,0.1403425290357993,0.3075861367747605,0.001,0.5077397221691986
M04_RCFR_AC_NoCL_W3_S3_Epo93.hdf5,3,93,0.1891891891891892,0.21877391631976426,1.0569218166586931,0.4614285714285714,0.6707142857142857,0.16587543886006284,0.37261902755690257,0.28,0.49421155558663865
M04_RCFR_AC_NoCL_W3_S5_Epo92.hdf5,5,92,0.28016359918200406,1.2407421959879104,2.6953413202523797,0.12714285714285714,0.3985714285714286,0.12243490775649121,0.22497764551371296,0.0,0.46435151475735126
