Model,GroupM,EpNum,IndCentRatio,MinABSSurvCoef,AvgABSSurvCoef,MinPosSigRate,AvgPosSigRate,MinABSGeCohD,AvgABSGeCohD,MaxSurvpVal,Metrics
M04_RCFR_AC_NoCL_W3_S3_Epo63.hdf5,3,63,0.17121588089330025,2.323783316960934,2.518685825546295,0.34,0.6453571428571429,0.13969025065210372,0.308693651642746,0.0,0.561273988566557
M04_RCFR_AC_NoCL_W3_S5_Epo63.hdf5,5,63,0.1949367088607595,2.3432880751733274,2.5684924223501446,0.28285714285714286,0.6182142857142856,0.11867904440969906,0.2782166994479973,0.0,0.5491953262738252
M04_RCFR_AC_NoCL_W3_S4_Epo34.hdf5,4,34,0.38011695906432746,3.8538823166451084,5.213194298837666,0.002857142857142857,0.14535714285714285,0.05909532029393577,0.11974069901945147,0.0,0.4422735574016629
M04_RCFR_AC_NoCL_W3_S2_Epo65.hdf5,2,65,0.27607361963190186,1.799034563788684,3.4206207027661333,0.02,0.18714285714285717,0.07284611992105758,0.1427761985471519,0.0,0.4368016896865831
M04_RCFR_AC_NoCL_W3_S1_Epo62.hdf5,1,62,0.011308562197092083,0.6569843369590358,1.1683533710833005,0.0,0.009285714285714286,0.2880242551543881,0.6586017537762177,0.014,0.38659839921831085
