Model,AvgtPRate,AvgtAdjPRate,MintAdjPRate,AvgABSGeCohD,MinABSGeCohD,AvgABSSurvCoef,MinABSSurvCoef,AvgSurvpVal,MaxSurvpVal,NegExpAvgSurvpVal,NegExpMinSurvpVal,AvgNegSigRate,MinNegSigRate,AvgPosSigRate,MinPosSigRate,IndCentRatio,GroupM,EpNum
M06_RCFR_AC_W1_S1_Epo01.hdf5,0.04583333333333334,0.0,0.0,0.0645527392329915,0.05446435296966367,0.11385831720780237,0.06429262493673929,0.572,0.66,0.5643955181193584,0.5168513344916992,0.0,0.0,0.0,0.0,0.7535014005602241,1,1
M06_RCFR_AC_W1_S1_Epo02.hdf5,0.156,0.005833333333333333,0.0,0.09016167112021874,0.06369738376581395,0.17146022595557653,0.03748393906887443,0.54825,0.825,0.5779603565186237,0.43823499246494924,0.003166666666666667,0.0,0.0026666666666666666,0.0,0.5521472392638037,1,2
M06_RCFR_AC_W1_S1_Epo03.hdf5,0.4565,0.31166666666666665,0.06266666666666666,0.16376633096086365,0.10008332186146628,0.42176938811183934,0.20505953979321376,0.117,0.387,0.8895851931634113,0.6790910949266368,0.2818333333333333,0.05466666666666667,0.029833333333333333,0.0006666666666666666,0.4804270462633452,1,3
M06_RCFR_AC_W1_S1_Epo04.hdf5,0.3928333333333333,0.2848333333333333,0.0,0.15463633979543961,0.07696031758015746,1.0227623473471337,0.5090197755970068,0.01025,0.041,0.98980235222721,0.9598291299477989,0.2465,0.0,0.03833333333333333,0.0,0.5407407407407407,1,4
M06_RCFR_AC_W1_S1_Epo05.hdf5,0.38149999999999995,0.2848333333333333,0.0,0.15753210188714634,0.07410546331729347,1.4578471967100257,0.8644797783288878,0.0,0.0,1.0,1.0,0.242,0.0,0.042833333333333334,0.0,0.5475409836065573,1,5
M06_RCFR_AC_W1_S1_Epo06.hdf5,0.406,0.30033333333333334,0.012666666666666666,0.1643273916311047,0.07052946259348819,1.7552837881977017,1.0126826709369015,0.0,0.0,1.0,1.0,0.24433333333333335,0.012666666666666666,0.056,0.0,0.5225806451612903,1,6
M06_RCFR_AC_W1_S1_Epo07.hdf5,0.4093333333333333,0.2961666666666667,0.016,0.16421847676274995,0.07226846844578631,2.507004573753301,1.230499372106531,0.0,0.0,1.0,1.0,0.24949999999999997,0.016,0.04666666666666667,0.0,0.5407407407407407,1,7
M06_RCFR_AC_W1_S1_Epo08.hdf5,0.4108333333333333,0.304,0.0006666666666666666,0.16675544725318908,0.07321990355204926,2.6413974759441885,1.3289303048556267,0.0,0.0,1.0,1.0,0.25683333333333336,0.0006666666666666666,0.04716666666666667,0.0,0.5464684014869888,1,8
M06_RCFR_AC_W1_S1_Epo09.hdf5,0.422,0.31133333333333335,0.023333333333333334,0.17017360454347824,0.07271756335130039,3.0799882649590207,1.554231055520742,0.0,0.0,1.0,1.0,0.266,0.02266666666666667,0.04533333333333333,0.0,0.5407407407407407,1,9
M06_RCFR_AC_W1_S1_Epo10.hdf5,0.42433333333333334,0.3195,0.03666666666666667,0.17098200012734285,0.07514611582805918,3.5892183069263144,2.4889032705299243,0.0,0.0,1.0,1.0,0.27033333333333337,0.036,0.04916666666666667,0.0,0.5154826958105647,1,10
M06_RCFR_AC_W1_S1_Epo11.hdf5,0.4098333333333333,0.3141666666666667,0.054,0.16284906440137406,0.08350787286290841,3.847176916717669,2.568529569942127,0.0,0.0,1.0,1.0,0.2665,0.054,0.04766666666666666,0.0,0.4647887323943662,1,11
M06_RCFR_AC_W1_S1_Epo12.hdf5,0.39099999999999996,0.2906666666666667,0.04533333333333334,0.15385327773510668,0.0809340479464275,3.9784418997922573,3.153992659299444,0.0,0.0,1.0,1.0,0.2445,0.04466666666666667,0.04616666666666667,0.0006666666666666666,0.41256366723259763,1,12
M06_RCFR_AC_W1_S1_Epo13.hdf5,0.41566666666666663,0.31816666666666665,0.06933333333333333,0.16310223825631207,0.08691617853297169,3.6935118832262788,2.70941835298655,0.0,0.0,1.0,1.0,0.2703333333333333,0.06866666666666667,0.04783333333333333,0.0006666666666666666,0.4725663716814159,1,13
M06_RCFR_AC_W1_S1_Epo14.hdf5,0.4351666666666667,0.3333333333333333,0.06866666666666667,0.17264531907197322,0.08145451398269596,3.790024850676314,3.1927155103729707,0.0,0.0,1.0,1.0,0.2821666666666667,0.06733333333333333,0.051166666666666666,0.0013333333333333333,0.4910394265232975,1,14
M06_RCFR_AC_W1_S1_Epo15.hdf5,0.4378333333333333,0.33566666666666667,0.104,0.17094954204223256,0.08902988171713007,3.568258793095658,2.6216173086518313,0.0,0.0,1.0,1.0,0.2876666666666667,0.10266666666666667,0.048,0.0013333333333333333,0.4804270462633452,1,15
M06_RCFR_AC_W1_S1_Epo16.hdf5,0.4633333333333333,0.36133333333333334,0.03933333333333333,0.18471841677867812,0.07520997785949005,4.198848349998032,3.0844130200591215,0.0,0.0,1.0,1.0,0.31066666666666665,0.03866666666666667,0.050666666666666665,0.0,0.5210237659963437,1,16
M06_RCFR_AC_W1_S1_Epo17.hdf5,0.43283333333333335,0.32749999999999996,0.072,0.17291372157393536,0.08324108887390058,3.501162283945788,2.830005117669664,0.0,0.0,1.0,1.0,0.2831666666666667,0.07066666666666667,0.04433333333333333,0.0006666666666666666,0.483065953654189,1,17
M06_RCFR_AC_W1_S1_Epo18.hdf5,0.4635,0.36466666666666664,0.034666666666666665,0.18712600550436356,0.07475051699710437,3.8717692406207784,2.7854733073665896,0.0,0.0,1.0,1.0,0.3151666666666667,0.034666666666666665,0.0495,0.0,0.5294117647058824,1,18
M06_RCFR_AC_W1_S1_Epo19.hdf5,0.44966666666666666,0.3463333333333333,0.07066666666666667,0.18115656641459577,0.0815615151662636,3.980374444988813,2.969208703903253,0.0,0.0,1.0,1.0,0.30883333333333335,0.07066666666666667,0.0375,0.0,0.4883720930232558,1,19
M06_RCFR_AC_W1_S1_Epo20.hdf5,0.4746666666666667,0.37816666666666665,0.035333333333333335,0.1958127458490313,0.07530343993648381,3.671499279032858,2.720007273585007,0.0,0.0,1.0,1.0,0.33216666666666667,0.035333333333333335,0.046,0.0,0.47294117647058825,1,20
M06_RCFR_AC_W1_S1_Epo21.hdf5,0.47050000000000003,0.362,0.07666666666666666,0.18727348523264292,0.08526908566729598,4.003573801003762,2.8281946825489888,0.0,0.0,1.0,1.0,0.326,0.07666666666666666,0.036,0.0,0.4804270462633452,1,21
M06_RCFR_AC_W1_S1_Epo22.hdf5,0.4726666666666667,0.364,0.058666666666666666,0.19499901364539268,0.0828223339995414,3.8150318836628685,2.6595483027631044,0.0,0.0,1.0,1.0,0.32966666666666666,0.058,0.034333333333333334,0.0,0.4804270462633452,1,22
M06_RCFR_AC_W1_S1_Epo23.hdf5,0.48433333333333334,0.3873333333333333,0.078,0.20055645220354917,0.0848572578804418,3.6720952446270583,2.7079491863996097,0.0,0.0,1.0,1.0,0.34900000000000003,0.07733333333333334,0.03833333333333334,0.0,0.4694835680751174,1,23
M06_RCFR_AC_W1_S1_Epo24.hdf5,0.5416666666666666,0.4548333333333333,0.25466666666666665,0.22272236977409077,0.11933369036201609,2.956905223697601,2.36057428652262,0.0,0.0,1.0,1.0,0.43299999999999994,0.174,0.021833333333333333,0.0,0.403035413153457,1,24
M06_RCFR_AC_W1_S1_Epo25.hdf5,0.5078333333333334,0.41233333333333333,0.12533333333333332,0.2303650072030215,0.09185800058547534,3.2609752910162495,2.7491243500001437,0.0,0.0,1.0,1.0,0.3761666666666667,0.12466666666666666,0.036166666666666666,0.0,0.39420935412026725,1,25
M06_RCFR_AC_W1_S1_Epo26.hdf5,0.554,0.4658333333333333,0.2673333333333333,0.2756910540607206,0.11970285126010394,3.2168926142458156,2.248931137457041,0.0,0.0,1.0,1.0,0.44016666666666665,0.184,0.025666666666666664,0.0006666666666666666,0.41496598639455784,1,26
M06_RCFR_AC_W1_S1_Epo27.hdf5,0.575,0.49199999999999994,0.30733333333333335,0.28215585905021634,0.12732709923289842,3.022043501055448,2.7145757675754116,0.0,0.0,1.0,1.0,0.45166666666666666,0.232,0.04033333333333333,0.0006666666666666666,0.3347547974413646,1,27
M06_RCFR_AC_W1_S1_Epo28.hdf5,0.5816666666666667,0.498,0.29533333333333334,0.3044545722054186,0.13332049291494502,2.7506012312416686,2.085466093989209,0.0,0.0,1.0,1.0,0.4751666666666666,0.25666666666666665,0.022833333333333334,0.0006666666666666666,0.3818984547461369,1,28
M06_RCFR_AC_W1_S1_Epo29.hdf5,0.5860000000000001,0.5118333333333334,0.3,0.30250457126954056,0.13806427529917542,2.7623113014936185,1.9405648820520716,0.0,0.0,1.0,1.0,0.49100000000000005,0.264,0.020833333333333336,0.0006666666666666666,0.3818984547461369,1,29
M06_RCFR_AC_W1_S1_Epo30.hdf5,0.5673333333333334,0.4865,0.24466666666666667,0.28504476742205265,0.13027691894976368,2.564237549768425,1.7207645717589346,0.0,0.0,1.0,1.0,0.4671666666666667,0.20333333333333334,0.019333333333333334,0.0006666666666666666,0.28542094455852157,1,30
M06_RCFR_AC_W1_S1_Epo31.hdf5,0.6501666666666667,0.594,0.282,0.3116409552455125,0.16064519999386404,2.048836295110464,1.1273224038863225,0.00075,0.003,0.9992502811797007,0.997004495503373,0.5775,0.25,0.0165,0.0006666666666666666,0.3404710920770878,1,31
M06_RCFR_AC_W1_S1_Epo32.hdf5,0.7321666666666666,0.6925,0.288,0.35649013940197527,0.16044346283974323,1.7274365239795013,0.8454109097247933,0.00675,0.027,0.9932727300785684,0.9733612415243368,0.6875,0.28,0.005,0.0006666666666666666,0.27022900763358776,1,32
M06_RCFR_AC_W1_S1_Epo33.hdf5,0.6856666666666666,0.6378333333333334,0.12866666666666668,0.29718965691870664,0.15961028893835325,1.4984256181098887,1.1976822594743926,0.0,0.0,1.0,1.0,0.6325000000000001,0.12066666666666667,0.005333333333333334,0.0006666666666666666,0.1811320754716981,1,33
M06_RCFR_AC_W1_S1_Epo34.hdf5,0.7268333333333334,0.6728333333333334,0.15133333333333332,0.3271401448643647,0.1754561687429141,1.1302604496550392,0.7450302228632707,0.0055,0.022,0.9945150973089191,0.97824023505121,0.6719999999999999,0.15133333333333332,0.0008333333333333333,0.0,0.1946564885496183,1,34
M06_RCFR_AC_W1_S1_Epo35.hdf5,0.7589999999999999,0.6963333333333332,0.06933333333333333,0.3453239751643412,0.18701613227975364,0.8501393453172508,0.35034921414908,0.04525,0.124,0.9557585123350735,0.8833798408827509,0.6956666666666667,0.06933333333333333,0.0006666666666666666,0.0,0.17009345794392525,1,35
M06_RCFR_AC_W1_S1_Epo36.hdf5,0.7793333333333332,0.7126666666666667,0.025333333333333333,0.38359780798253573,0.20020399569493005,0.6059887270957408,0.34412936406323574,0.07925,0.263,0.9238089433378169,0.7687418973111603,0.7056666666666667,0.0,0.006999999999999999,0.0006666666666666666,0.14233576642335766,1,36
M06_RCFR_AC_W1_S1_Epo37.hdf5,0.7911666666666666,0.7335,0.11333333333333333,0.39462264830257254,0.20547711616736536,0.6300886808117749,0.11200591916265348,0.2405,0.699,0.7862346454481167,0.49708213747063773,0.7043333333333334,0.0,0.029166666666666664,0.0,0.1614100185528757,1,37
M06_RCFR_AC_W1_S1_Epo38.hdf5,0.761,0.6976666666666667,0.09266666666666666,0.35815340901833403,0.1916751373317967,0.7824011094432306,0.01443944520684298,0.36625,0.928,0.69332944717961,0.3953436074260998,0.22816666666666668,0.0,0.46950000000000003,0.0033333333333333335,0.17448405253283303,1,38
M06_RCFR_AC_W1_S1_Epo39.hdf5,0.6553333333333333,0.5716666666666667,0.052,0.286271811566887,0.15951973712112175,1.3123523100467787,0.7023214777012023,0.00025,0.001,0.999750031247396,0.999000499833375,0.003333333333333333,0.0,0.5683333333333334,0.052,0.1811320754716981,1,39
M06_RCFR_AC_W1_S1_Epo40.hdf5,0.5396666666666666,0.43066666666666664,0.0,0.21951395416447947,0.13825950133041665,1.61247439777098,0.6051795962578311,0.01225,0.049,0.9878247258083831,0.9521811296985049,0.008,0.0,0.42266666666666663,0.0,0.18785578747628084,1,40
M06_RCFR_AC_W1_S1_Epo41.hdf5,0.41650000000000004,0.29133333333333333,0.0,0.1787360417305091,0.11344506596559926,2.227814774146129,0.6621461665352134,0.06625,0.265,0.9358968608271978,0.7672059499758557,0.011333333333333334,0.0,0.28,0.0,0.1833648393194707,1,41
M06_RCFR_AC_W1_S1_Epo42.hdf5,0.352,0.21750000000000003,0.0,0.15979312544538515,0.10698697753778218,2.83373499304693,0.9036879592456875,0.053,0.212,0.9483800124822982,0.8089646975664998,0.012,0.0,0.2055,0.0,0.17669172932330826,1,42
M06_RCFR_AC_W1_S1_Epo43.hdf5,0.5383333333333333,0.44666666666666666,0.29533333333333334,0.19621622976752404,0.13136708206122796,2.19459796814235,1.787711483404419,0.0,0.0,1.0,1.0,0.012499999999999999,0.0,0.4341666666666667,0.294,0.3638344226579521,1,43
