Model,GroupM,EpNum,IndCentRatio,MinABSSurvCoef,AvgABSSurvCoef,MinNegSigRate,AvgNegSigRate,MinABSGeCohD,AvgABSGeCohD,MaxSurvpVal,Metrics
M04_RCFR_AC_NoCL_W3_S1_Epo62.hdf5,1,62,0.011308562197092083,0.6569843369590358,1.1683533710833005,0.0,0.5974999999999999,0.28979396565245363,0.6381474828301846,0.014,0.5106436527682667
M04_RCFR_AC_NoCL_W3_S2_Epo62.hdf5,2,62,0.012944983818770227,0.5614659201450959,1.0728021085143986,0.0,0.61,0.26148062613146444,0.6403514261220794,0.038,0.5060978418472626
M04_RCFR_AC_NoCL_W3_S4_Epo93.hdf5,4,93,0.10405643738977072,0.835336058242223,1.9824884147868638,0.28,0.48,0.14606013541002424,0.3031329418939604,0.001,0.5004821251061912
M04_RCFR_AC_NoCL_W3_S3_Epo93.hdf5,3,93,0.1891891891891892,0.21877391631976426,1.0569218166586931,0.42,0.6749999999999999,0.14791192695739525,0.3740879404923602,0.28,0.4816815873327567
M04_RCFR_AC_NoCL_W3_S5_Epo61.hdf5,5,61,0.012,0.2974257053571215,0.9796447881878099,0.29,0.595,0.1776881871719015,0.49798656894280835,0.596,0.4446009217893032
