Model,GroupM,EpNum,IndCentRatio,MinABSSurvCoef,AvgABSSurvCoef,MinNegSigRate,AvgNegSigRate,MinABSGeCohD,AvgABSGeCohD,MaxSurvpVal,Metrics
M08_RCFR_AC_W3_S4_Epo60.hdf5,4,60,0.27755102040816326,0.5214773109368083,1.011908491499789,0.6682170542635659,0.789922480620155,0.23722838066497284,0.38774630922009257,0.019,0.6273702327939267
M08_RCFR_AC_W3_S3_Epo60.hdf5,3,60,0.26720647773279355,0.5150712170066286,1.0616760476405593,0.6806201550387597,0.7891472868217055,0.23150390156179507,0.38703411504800583,0.022,0.6251618415003959
M08_RCFR_AC_W3_S1_Epo60.hdf5,1,60,0.2880658436213992,0.5446271312130693,0.9986735633744377,0.706199460916442,0.8140161725067385,0.24886544111228756,0.4028735664873798,0.015,0.5957566024067719
M08_RCFR_AC_W3_S2_Epo60.hdf5,2,60,0.3068893528183716,0.48374363630432504,0.9502736963901428,0.6737400530503979,0.8053713527851458,0.25594159276465,0.3981650922362604,0.027,0.5830210607118651
M08_RCFR_AC_W3_S5_Epo61.hdf5,5,61,0.10211267605633803,0.7279617799269862,1.3591971479531608,0.7078239608801956,0.8487163814180929,0.23244173295028758,0.5165015645012329,0.002,0.5800758484966586
