Model,IndCentRatio,MinABSSurvCoef,AvgABSSurvCoef,MinNegSigRate,AvgNegSigRate,MinABSGeCohD,AvgABSGeCohD,NormIndCentRatio,NormMinABSSurvCoef,NormAvgABSSurvCoef,NormMinNegSigRate,NormAvgNegSigRate,NormMinABSGeCohD,NormAvgABSGeCohD,Metrics,MaxSurvpVal
M02_RCFR_NoGROM_S5_Epo88.hdf5,0.5322283609576427,1.8237491729482473,2.170301295923095,0.0,0.0105,0.1420658599402342,0.28090751646248524,1.0,0.0,0.014890834723459825,0.0,0.0,0.0,0.0,1.0148908347234598,0.0
M02_RCFR_NoGROM_S2_Epo79.hdf5,0.4883720930232558,1.8343773724784989,2.1697248781884406,0.0,0.011,0.15057112896218275,0.29467424353136173,0.0,0.07686286916246754,0.0,0.0,0.24999999999999956,1.0,1.0,2.326862869162467,0.0
M02_RCFR_NoGROM_S1_Epo79.hdf5,0.49640287769784175,1.9620239946672537,2.206926588082915,0.0,0.012,0.1479678472856475,0.28861657836551197,0.18311600719424562,1.0,0.9610469632769131,0.0,0.7500000000000004,0.6939213010408868,0.5599778265710809,4.148062098083127,0.0
M02_RCFR_NoGROM_S3_Epo79.hdf5,0.49640287769784175,1.9620239946672537,2.2060516336305396,0.0,0.012,0.14833573359495142,0.28898834181008326,0.18311600719424562,1.0,0.9384439076150579,0.0,0.7500000000000004,0.7371752308524621,0.5869823166514986,4.195717462313264,0.0
M02_RCFR_NoGROM_S4_Epo79.hdf5,0.49640287769784175,1.9620239946672537,2.2084344431899536,0.0,0.012499999999999999,0.14987495932945735,0.2909124848874107,0.18311600719424562,1.0,1.0,0.0,1.0,0.9181484288234888,0.7267499656867966,4.828014401704531,0.0
